stream_title,stream_url,stream_status,stream_type,is_rewind,category,poi,poi_detail,provider,provider_url,address,latitude,longitude,last_updated
【ライブカメラ】ささしまライブ/Sasashima Live - YouTube,https://www.youtube.com/watch?v=9etGgTqEA4I,TRUE,video,FALSE,道路,名古屋高速 5号万場線,愛知大学名古屋キャンパス,[公式]スターキャット - YouTube,https://www.youtube.com/@starcatofficial,愛知県名古屋市中村区平池町四丁目60-6,35.161858,136.883249,2024-04-25 11:40:36
"[LIVE]仙台・東二番丁(五橋)ライブカメラ/Live streaming from Sendai-city,Japan - YouTube",https://www.youtube.com/watch?v=9UNpXYB8rCQ,TRUE,video,FALSE,道路,仙台市青葉区五,河北新報社,河北新報オンライン - YouTube,https://www.youtube.com/@KAHOKUSHIMPO,宮城県仙台市青葉区五橋一丁目2-28,38.255503,140.878069,2024-04-25 11:47:40
【LIVE】2024 Tokyo Shinjuku 新宿 大ガード交差点 Live Ch - YouTube,https://www.youtube.com/watch?v=6dp-bvQ7RWo,TRUE,video,TRUE,道路,新宿 大ガード交差点,,【LIVE】新宿 大ガード交差点 Tokyo Shinjuku Live Ch - YouTube,https://www.youtube.com/@livetokyoshinjukulivech5482,東京都新宿区西新宿一丁目2-1 ファイブケイビル,35.689568,139.691717,2024-04-29 14:18:52
"[LIVE]仙台・北環状線(南吉成)ライブカメラ/Live streaming from Sendai-city,Japan - YouTube",https://www.youtube.com/watch?v=ZwxSwqJX76o,TRUE,video,FALSE,道路,仙台市北部の北環状線,新聞販売店・河北仙販吉成支店,河北新報オンライン - YouTube,https://www.youtube.com/@KAHOKUSHIMPO,宮城県仙台市青葉区南吉成六丁目2-2,38.284359,140.815632,2024-04-29 14:18:12
【東京タワー&鉄道ライブカメラ】東京 夜景 港区 六本木 Tokyo Tower & Railway Livecam | Live Camera | Japan |H.View Camera - YouTube,https://www.youtube.com/watch?v=Tz8NEpxF6zY,TRUE,video,TRUE,その他,東京タワーと鉄道各線,,湘南ライブカメラ - YouTube,https://www.youtube.com/@shonan-live,東京都港区芝四丁目8-2,35.689568,139.691717,2024-04-29 14:25:18
白樺公園ライブカメラ - YouTube,https://www.youtube.com/watch?v=1ik7_dvknHI,TRUE,video,FALSE,その他,白樺公園,,TobetsuTown - YouTube,https://www.youtube.com/@itjoho,北海道石狩郡当別町白樺町,43.223706,141.515577,2024-04-29 14:39:36
"【ライブカメラ】羽田空港 ""T2"" HANEDA,Tokyo International Airport（日テレNEWS LIVE） - YouTube",https://www.youtube.com/watch?v=x_fHq3B_UP4,TRUE,video,FALSE,空港,羽田空港 第2ターミナル,,日テレNEWS - YouTube,https://www.youtube.com/@ntv_news,東京都大田区羽田空港三丁目4-2,35.689568,139.691717,2024-04-29 14:44:05
【LIVE】24時間　東京　新宿　歌舞伎町交差点　ライブカメラ / 24h Tokyo　Shinjuku　Kabukicho Live Camera【テイケイ屋上カメラ】 - YouTube,https://www.youtube.com/watch?v=6bPfX9m7wVU,FALSE,video,TRUE,道路,新宿区歌舞伎町交差点,テイケイ本社ビル屋上,テイケイ公式チャンネル - YouTube,https://www.youtube.com/@Teikei_Official,東京都新宿区歌舞伎町一丁目1-16 新宿ビル テイケイトレード,35.689568,139.691717,2024-04-29 14:46:42
"札幌市ライブカメラ | lofi, beats to relax | 狸小路8丁目交差点 雪道・道路状況 - YouTube",https://www.youtube.com/watch?v=CF1vS8DdBIk,TRUE,video,TRUE,道路,北海道札幌市中央区の交差点,,北海道暮らしの読みもの 札幌事務所 - YouTube,https://www.youtube.com/@hokkaidodo,北海道札幌市中央区南二条西九丁目998,43.061414,141.35389,2024-04-29 14:52:34
【LIVE】広島空港　/Hiroshima Airport - YouTube,https://www.youtube.com/watch?v=KsbpVJ1GTtQ,TRUE,video,TRUE,空港,広島空港,,広テレ!NEWS - YouTube,https://www.youtube.com/@hiroshimatvnews,広島県三原市本郷町善入寺64-31,34.436868,132.909136,2024-04-29 15:03:26
大阪府摂津市　府道19号線　リアルタイム ライブ配信　渋滞情報 - YouTube,https://www.youtube.com/watch?v=65mMpFTsYz0,TRUE,video,FALSE,道路,,電材買取センター摂津店,電材センターチャンネル - YouTube,https://www.youtube.com/@fujidenIT,大阪府摂津市鳥飼上3丁目19-31,34.686394,135.519994,2024-04-29 15:03:43
【LIVE CAMERA】#南丹 #紅葉峠展望台 #ライブカメラ #livecamera #nantan #momijitougetenboudai - YouTube,https://www.youtube.com/watch?v=Kdvg84_mL8Q,TRUE,video,TRUE,観光,,京都府南丹市　紅葉峠展望台,agataJapan - YouTube,https://www.youtube.com/@agataJapan,京都府南丹市八木町氷所,35.021279,135.755635,2024-04-29 15:06:17
"【ライブ】群馬県・高崎市 高崎駅周辺から24時間LIVE配信中！【LIVE: Takasaki,Gunma Takasaki Station】ANN/テレ朝 - YouTube",https://www.youtube.com/watch?v=YZcRxaKmvU4,TRUE,video,TRUE,観光,,高崎駅,ANNnewsCH - YouTube,https://www.youtube.com/@ANNnewsCH,群馬県高崎市旭町190,36.325902,139.011623,2024-04-29 15:24:24
大船駅西口ライブカメラ - YouTube,https://www.youtube.com/watch?v=lt_rqgEokvI,TRUE,video,TRUE,鉄道,大船駅西口,,大船西チャンネル - YouTube,https://www.youtube.com/@user-kc3lz2rs6c,神奈川県鎌倉市大船一丁目1,35.351743,139.530162,2024-04-29 15:27:40
〔LIVE〕JR大阪駅 桜橋口タクシー乗場ライブ中継カメラ（大阪タクシーセンター公式) /OsakaStation SakurabashiGate TaxiStation LiveCamera - YouTube,https://www.youtube.com/watch?v=jDCCynfjX9I,TRUE,video,FALSE,鉄道,JR大阪駅 桜橋口タクシー乗場,,公益財団法人大阪タクシーセンター - YouTube,https://www.youtube.com/@user-hj3tc4ik3r,大阪府大阪市北区梅田3丁目1-1,34.686394,135.519994,2024-04-29 15:30:51
東京駅丸の内口　ライブカメラ - YouTube,https://www.youtube.com/watch?v=eWbAddRZBUM,TRUE,video,TRUE,鉄道,東京駅丸の内口,,大丸有まちづくり協議会 - YouTube,https://www.youtube.com/@user-jt9pv8hn9u,東京都千代田区丸の内一丁目9,35.681252,139.767235,2024-05-01 14:22:31
熱海みのやホテルライブカメラ - YouTube,https://www.youtube.com/watch?v=uJChZdBiID8,TRUE,video,TRUE,海岸,,熱海みのやホテル,みのや 熱海 - YouTube,https://www.youtube.com/@user-ue5ft2zw2i,静岡県熱海市和田浜南町7-12,34.976906,138.383023,2024-05-01 14:24:26
"[LIVE]仙台・愛宕上杉通ライブカメラ/Live streaming from Sendai-city,Japan - YouTube",https://www.youtube.com/watch?v=DSR9lyqMVvM,TRUE,video,FALSE,道路,愛宕上杉通,新聞販売店・河北仙販上杉支店,河北新報オンライン - YouTube,https://www.youtube.com/@KAHOKUSHIMPO,宮城県仙台市青葉区上杉三丁目9-32,38.2702177,140.872678,2024-05-01 14:28:12
【江の島 ライブカメラ2】🏖江ノ島ズーム 湘南港夏季サーフエリア：Enoshima LiveCamera2 24Hours - YouTube,https://www.youtube.com/watch?v=oX4lNWun6xU,TRUE,video,TRUE,海岸,江の島 片瀬海岸東浜,,FlyingSuika - YouTube,https://www.youtube.com/@FlyingSuika,神奈川県藤沢市片瀬海岸一丁目15-1,35.33894,139.491116,2024-05-01 14:30:06
【ライブカメラ】大阪駅・新大阪駅　周辺の様子／ Live Camera Osaka - YouTube,https://www.youtube.com/watch?v=KHzcHZt77Q8,FALSE,video,FALSE,その他,大阪駅・新大阪駅,,読売テレビニュース - YouTube,https://www.youtube.com/@ytv_news,大阪府大阪市北区角田町8-6,34.686394,135.519994,2024-05-01 15:15:21
【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供 大阪　ライブカメラ　コリアタウン　御幸通り商店街 - YouTube,https://www.youtube.com/watch?v=XzthGJegRVQ,FALSE,video,TRUE,観光,生野コリアタウン,,F.S.T. NET - YouTube,https://www.youtube.com/@FSTNET-ro9cc,大阪府大阪市生野区桃谷4丁目5-17,34.686394,135.519994,2024-05-01 15:20:05
"東京八王子ライブカメラ　Hachioji, Tokyo | Rail Live Camera　JR中央線 - YouTube",https://www.youtube.com/watch?v=iq0AiuVEuFI,TRUE,video,TRUE,鉄道,西八王子駅付近,,あおば交通ch. / Aoba traffics - YouTube,https://www.youtube.com/@chinotsu31,東京都八王子市千人町一丁目12-5,35.65912,139.315654,2024-05-01 15:42:09
【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供 大阪 門真ライブカメラ　近畿自動車道北向き - YouTube,https://www.youtube.com/watch?v=fFAZue-vIz8,FALSE,video,FALSE,道路,近畿自動車道　北行　摂津北インター,,,,#N/A,#N/A,#N/A,2024-06-05 16:59:37
"【LIVE】新宿駅前の様子 Shinjuku, Tokyo JAPAN【ライブカメラ】 | TBS NEWS DIG - YouTube",https://www.youtube.com/watch?v=0UUu10W-K2Q,TRUE,video,TRUE,道路,新宿駅,,TBS NEWS DIG Powered by JNN - YouTube,https://www.youtube.com/@tbsnewsdig,東京都新宿区新宿三丁目38-1,35.689568,139.691717,2024-05-01 19:35:35
【LIVE】恵比寿駅前のライブカメラ　Ebisu Live Camera - YouTube,https://www.youtube.com/watch?v=8e761gp0jgY,TRUE,video,TRUE,道路,恵比寿駅前,,WAGAN．TV - YouTube,https://www.youtube.com/@wagantv2485,東京都渋谷区恵比寿南一丁目1-11,35.644942,139.709897,2024-05-01 19:38:08
【Shonan Ocean House 屋上カメラ1 】富士山 江ノ島 波情報 ライブカメラ 渋滞情報 | Mt.Fuji | Live Camera | Japan | H.View camera - YouTube,https://www.youtube.com/watch?v=cyPwppM4Kao,FALSE,video,TRUE,海岸,江ノ島・富士山・七里ガ浜の海,貸別荘「Shonan Ocean House」,湘南ライブカメラ - YouTube,https://www.youtube.com/@shonan-live,神奈川県鎌倉市七里ガ浜一丁目1-1,35.305393,139.510273,2024-05-01 19:40:36
渋谷センター街 マクドナルド前 ライブカメラ - YouTube,https://www.youtube.com/watch?v=XBt5Fg69iLE,TRUE,video,TRUE,道路,"渋谷センター街 ",,渋谷センター商店街 - YouTube,https://www.youtube.com/@user-qm3rq4zp3e,東京都渋谷区宇田川町28-15,35.66209,139.697425,2024-05-01 19:42:19
【４K LIVE】鹿児島より Ocean Hotel Iwato（屋上４Kカメラ) - YouTube,https://www.youtube.com/watch?v=vaKOG2K-MVc,TRUE,video,TRUE,海岸,,Ocean Hotel Iwato,空と海を臨む宿 Ocean Hotel Iwato - YouTube,https://www.youtube.com/@OceanHotelIwato,鹿児島県枕崎市岩戸町58,31.560185,130.558141,2024-05-01 19:46:05
ＡＢＡ青森朝日放送ライブ配信 #空港 - YouTube,https://www.youtube.com/watch?v=amaKNHEI7_I,FALSE,video,TRUE,空港,青森空港,,ABA青森朝日放送 - YouTube,https://www.youtube.com/@AbanetCH,青森県青森市大字大谷字小谷1-5,40.742287,140.670349,2024-05-01 21:18:07
【LIVE & BGM♪】いまの札幌／さっぽろ創世スクエア　北海道ｏｎ天気カメラ　ライブカメラ　LIVE　streaming　SAPPORO-city　大通公園　さっぽろテレビ塔 - YouTube,https://www.youtube.com/watch?v=kfIQBC0hrII,TRUE,video,TRUE,観光,さっぽろ創世スクエア,,SODANEチャンネル - YouTube,https://www.youtube.com/@SODANE,北海道札幌市中央区北一条西一丁目6,43.061414,141.35389,2024-05-22 20:23:00
"【道の駅】新潟県・笹川流れ 夕日会館　Liveチャンネル（Road Station Murakami City, Niigata Prefecture　Sasagawa Nagare）+BGM - YouTube",https://www.youtube.com/watch?v=nwO2D1yUnT8,TRUE,video,TRUE,道路,「道の駅」笹川流れ夕日会館,,wonderful scenery of japan Channel by DC・NeXT - YouTube,https://www.youtube.com/@dcnextllc5177,新潟県村上市桑川891-1,38.22399,139.48004,2024-07-14 17:44:31
道路カメラ_春日北交差点 - YouTube,https://www.youtube.com/watch?v=IqnTjRGTLb4,TRUE,video,FALSE,道路,,,山陰ケーブルビジョン株式会社 - YouTube,https://www.youtube.com/@SUN-IN-CABLE-VISION,#N/A,#N/A,#N/A,2024-05-22 20:28:11
(13) オリジナルメーカー海づり公園-桟橋釣り場側カメラ - YouTube,https://www.youtube.com/watch?v=RtvZdhM5uN0,TRUE,video,TRUE,海岸,オリジナルメーカー海づり公園,,オリジナルメーカー海釣り公園 - YouTube,https://www.youtube.com/@user-jd5zm7ns4u,千葉県市原市五井南海岸1-12,35.497897,140.115594,2024-06-06 18:36:18
(13) オリジナルメーカー海づり公園-駐車場側カメラ - YouTube,https://www.youtube.com/watch?v=iy1ized6rkc,TRUE,video,TRUE,その他,オリジナルメーカー海づり公園,,オリジナルメーカー海釣り公園 - YouTube,https://www.youtube.com/@user-jd5zm7ns4u,千葉県市原市五井南海岸,35.497897,140.115594,2024-06-06 18:55:41
(13) 【神田川】飯田橋映像監視局［文京区後楽1］ - YouTube,https://www.youtube.com/watch?v=8p11ESAA15w,TRUE,video,FALSE,河川,神田川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都文京区後楽一丁目,35.704569,139.750556,2024-06-06 18:43:52
(13) 【目黒川】船入場映像監視局[目黒区中目黒 1-8 (船入場調節池)] - YouTube,https://www.youtube.com/watch?v=WXtpkBMD9SI,TRUE,video,FALSE,河川,目黒川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都目黒区中目黒一丁目8,35.689568,139.691717,2024-06-06 18:55:46
(13) 【呑川】池上映像監視局［大田区池上1］ - YouTube,https://www.youtube.com/watch?v=f9qoq9eoSIg,TRUE,video,FALSE,河川,呑川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都大田区池上一丁目29-6,35.689568,139.691717,2024-06-06 18:51:42
(13) 【石神井川】芝久保映像監視局［西東京市芝久保1］ - YouTube,https://www.youtube.com/watch?v=LmJ3F1sZjZE,TRUE,video,FALSE,河川,石神井川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都西東京市芝久保町一丁目,35.725499,139.538159,2024-06-06 18:55:50
(13) 【神田川】番屋橋映像監視局［杉並区和泉4］ - YouTube,https://www.youtube.com/watch?v=LVj4Pt1_q9I,TRUE,video,FALSE,河川,神田川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都杉並区和泉四丁目,35.689568,139.691717,2024-06-06 18:54:18
(13) 【浅川】板当橋映像監視局［八王子市上恩方町352］ - YouTube,https://www.youtube.com/watch?v=NgSLw6af2FY,TRUE,video,FALSE,河川,浅川,,東京都水防チャンネル - YouTube,https://www.youtube.com/@TokyoSuibou,東京都八王子市上恩方町352,35.66718,139.201773,2024-06-06 18:54:54
【Live】会津 東山温泉 向瀧 中庭 ライブカメラ/Aizu Higashiyama Spa MUKAITAKI Live Camera - YouTube,https://www.youtube.com/watch?v=VYTMxlcvEAM,TRUE,video,TRUE,観光,会津若松,回遊式日本庭園,mukaitaki - YouTube,https://www.youtube.com/@mukaitaki/streams,新潟県村上市大場沢,38.22399,139.48004,2024-04-20 16:17:44
【ライブカメラ】FBC情報カメラ　福井県小浜市 - YouTube,https://www.youtube.com/watch?v=acLJEotPVJc,TRUE,video,TRUE,道路,小浜市,,FBC 福井放送公式チャンネル - YouTube,https://www.youtube.com/@FBC/streams,福井県小浜市,36.065244,136.221791,2024-04-20 14:31:47
【ライブカメラ】FBC情報カメラ　福井県福井市　福井駅付近　#ハピラインふくい #北陸新幹線 - YouTube,https://www.youtube.com/watch?v=tHMEnSTnFd4,TRUE,video,TRUE,鉄道,福井駅,,FBC 福井放送公式チャンネル - YouTube,https://www.youtube.com/@FBC/streams,福井県福井市1,36.06412,136.219452,2024-04-20 14:36:27
【ライブカメラ】FBC情報カメラ　福井県福井市大和田　#トレタス #北陸新幹線 - YouTube,https://www.youtube.com/watch?v=kOKevC8ajFg,TRUE,video,TRUE,その他,福井市大和田,,FBC 福井放送公式チャンネル - YouTube,https://www.youtube.com/@FBC/streams,福井県福井市大和田,36.06412,136.219452,2024-04-20 14:33:44
【ライブカメラ】FBC情報カメラ　福井駅西口周辺 - YouTube,https://www.youtube.com/watch?v=kdTzzqRh4LQ,TRUE,video,TRUE,その他,福井駅西口,,FBC 福井放送公式チャンネル - YouTube,https://www.youtube.com/@FBC/streams,福井県福井市1,36.06412,136.219452,2024-04-20 14:35:09
【ライブカメラ】FBC情報カメラ　福井県越前町 - YouTube,https://www.youtube.com/watch?v=ejnUvdMmcbk,TRUE,video,TRUE,海岸,越前町,,FBC 福井放送公式チャンネル - YouTube,https://www.youtube.com/@FBC/streams,福井県丹生郡越前町,36.065244,136.221791,2024-04-20 14:36:07
現在の琵琶湖の様子【滋賀】【生配信】【表】ライブカメラ【4K映像】 - YouTube,https://www.youtube.com/watch?v=kWGj8L4KU1E,TRUE,video,TRUE,河川,琵琶湖,滋賀県大津市,BANTV - YouTube,https://www.youtube.com/@BANTV/streams,滋賀県大津市,35.018357,135.854666,2024-04-20 15:18:18
流星群観測＆真面目にUFO観察するライブ from琵琶湖畔　星空ライブ - YouTube,https://www.youtube.com/watch?v=R86Db-9KGKg,TRUE,video,TRUE,河川,琵琶湖,滋賀県大津市,BANTV - YouTube,https://www.youtube.com/@BANTV/streams,滋賀県大津市,35.018357,135.854666,2024-04-20 15:33:49
【琵琶湖湖畔・滋賀】リモート地蔵【お地蔵さんが本物の天気予報と琵琶湖の水位を答えてくれる】現在の砂浜の様子　浜欠けのメカニズム分析【滋賀】【外来魚回収BOX】LIVE生放送 - YouTube,https://www.youtube.com/watch?v=QfXmc9hrGu0,TRUE,video,TRUE,河川,琵琶湖,滋賀県大津市,BANTV - YouTube,https://www.youtube.com/@BANTV/streams,滋賀県大津市,35.018357,135.854666,2024-04-20 15:31:06
現在の大津港の様子 ライブカメラ　【生配信】【裏】 滋賀県 琵琶湖 【LIVE CAMERA】【琵琶湖花噴水】 - YouTube,https://www.youtube.com/watch?v=CBQVtT67y9s,TRUE,video,FALSE,河川,大津港,滋賀県大津市,BANTV - YouTube,https://www.youtube.com/@BANTV/streams,滋賀県大津市,35.018357,135.854666,2024-04-20 15:32:27
4K Live Cam お天気カメラ 京都駅周辺　西の空　東本願寺 - YouTube,https://www.youtube.com/watch?v=HxXavkLizWM,TRUE,video,TRUE,観光,東本願寺,滋賀県大津市,きょうの西の空 お天気カメラ 京都 / KYOTO livestreaming weather 4K - YouTube,https://www.youtube.com/@BANTV/streams,京都府京都市下京区烏丸通七条上る,35.021279,135.755635,2024-04-20 16:17:40
京都 お天気ライブカメラ (World heritage site) Kyoto Live Webcam - YouTube,https://www.youtube.com/watch?v=T8FR4SB9pzQ,TRUE,video,TRUE,観光,京都東山,,京都 お天気ライブカメラ Kyoto Live Webcam - YouTube,https://www.youtube.com/@Kyoto-Webcam,京都府京都市東山区,35.021279,135.755635,2024-04-20 16:17:42
"【LIVE】京都駅前バス乗り場ライブカメラ（京都市観光協会公式）／Kyoto Station Bus Terminal, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=v9rQqa_VTEY,TRUE,video,FALSE,観光,京都駅烏丸口タクシー乗り場,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市下京区東塩小路町,35.021279,135.755635,2024-04-20 15:56:17
"【LIVE】京都駅烏丸口タクシー乗り場（京都市観光協会公式）／Kyoto Station, Karasuma Exit Taxi Station - YouTube",https://www.youtube.com/watch?v=h3WCW540J7g,FALSE,video,FALSE,観光,花見小路,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市東山区,35.021279,135.755635,2024-04-20 15:57:45
"【LIVE】京都駅八条口タクシー乗り場ライブ中継カメラ（京都市観光協会公式）／Kyoto Station Hachijo Taxi Staiotn, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=CO_ZjH6N7RE,TRUE,video,FALSE,観光,京都駅八条口タクシー乗り場,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市下京区東塩小路釜殿町,35.021279,135.755635,2024-04-20 15:48:09
"【LIVE】ねねの道ライブ中継カメラ（京都市観光協会公式）／Nene no michi(Nene Street), Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=Gxt3YCa2Phc,TRUE,video,FALSE,観光,ねねの道,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市東山区,35.021279,135.755635,2024-04-20 15:49:09
"【LIVE】京都 哲学の道ライブカメラ（京都市観光協会公式）／The Philosopher’s Path, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=S6IkZhhwG4A,TRUE,video,FALSE,観光,哲学の道,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市左京区,35.021279,135.755635,2024-04-20 15:49:31
"【LIVE】京都 嵯峨嵐山 渡月橋北詰ライブ中継カメラ（京都市観光協会公式）／Saga Arashiyama, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=jqtsC5BYlIk,TRUE,video,FALSE,観光,嵯峨嵐山,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市右京区嵯峨天龍寺車道町11-1,35.021279,135.755635,2024-04-20 15:51:20
"【LIVE】京都 錦市場ライブ中継カメラ（京都市観光協会公式）／Nishiki Market, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=wuC8wRvXock,TRUE,video,FALSE,観光,錦市場,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市中京区,35.021279,135.755635,2024-04-20 16:17:49
"【LIVE】京都 伏見稲荷大社付近 裏参道ライブ中継カメラ（京都市観光協会公式）／Fushimi Inari Taisha Shrine, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=pgqwfZj9HPY,TRUE,video,FALSE,観光,伏見稲荷大社裏参道,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市伏見区,35.021279,135.755635,2024-04-20 15:53:11
"【LIVE】京都 北野天満宮前付近ライブ中継カメラ（京都市観光協会公式）／Kitano Tenmangu Shrine, Kyoto Live camera - YouTube",https://www.youtube.com/watch?v=KHglGodzQ9g,TRUE,video,FALSE,観光,北野天満宮前,,京都市観光協会Kyoto City Tourism Association - YouTube,https://www.youtube.com/@DMOKYOTO/streams,京都府京都市上京区馬喰町,35.021279,135.755635,2024-04-20 15:56:14
"【LIVE】 京都ライブカメラ 🍁 東山 清水寺ライブカメラ お天気 / Kiyomizu-dera Temple, Kyoto Live camera 24/7 - YouTube",https://www.youtube.com/watch?v=fi5ysei0Bv4,TRUE,video,TRUE,山岳,京都東山,,KYOTO LIVE CAMERA - YouTube,https://www.youtube.com/@kyotolivecamera/streams,京都府京都市東山区,35.021279,135.755635,2024-04-20 15:59:36
安倍文殊院【公式】　境内ライブカメラ　2024.4.13~ - YouTube,https://www.youtube.com/watch?v=g-90E4BogV4,TRUE,video,TRUE,観光,安倍文殊院,,安倍文殊院 公式チャンネル Nara Abe-Monjuin Temple - YouTube,https://www.youtube.com/@naraabe-monjuintemple2561/streams,奈良県桜井市阿部645,34.685231,135.832883,2024-04-20 16:17:53
"【LIVE】いまの広島本通交差点／Hiroshima City, Japan. The 2023 G7 Summit was held. - YouTube",https://www.youtube.com/watch?v=Nk5GuZAl6J4,TRUE,video,TRUE,道路,広島本通交差点,,【公式】HOME広島ニュース - YouTube,https://www.youtube.com/@home-news/streams,広島県広島市中区大手町二丁目1,34.391937,132.455349,2024-04-20 16:14:29
【LIVE】宮島ライブカメラ/Miyajima live camera - YouTube,https://www.youtube.com/watch?v=kZVcsYcLm_A,TRUE,video,TRUE,海岸,厳島,,【公式】HOME広島ニュース - YouTube,https://www.youtube.com/@home-news/streams,広島県廿日市市宮島町,34.272605,132.309988,2024-04-20 16:17:21
【LIVE】広島空港ライブカメラ/Hiroshima Airport Plane Spotting - YouTube,https://www.youtube.com/watch?v=UlNoPGKJ_9k,TRUE,video,TRUE,空港,広島空港,,【公式】HOME広島ニュース - YouTube,https://www.youtube.com/@home-news/streams,広島県三原市本郷町善入寺64-31,34.436868,132.909136,2024-04-20 16:17:17
兵庫県丹波市/氷上町ライブカメラ - YouTube,https://www.youtube.com/watch?v=izQpYmlPNHo,TRUE,video,TRUE,山岳,安全山,安全山,805たんば - YouTube,https://www.youtube.com/@805,兵庫県丹波市氷上町下新庄,35.177259,135.035816,2024-06-06 18:56:14
兵庫県丹波市/市島町ライブカメラ - YouTube,https://www.youtube.com/watch?v=WNYbnxK0-tk,TRUE,video,TRUE,山岳,高谷山,高谷山,805たんば - YouTube,https://www.youtube.com/@806,兵庫県丹波市市島町上垣,35.177259,135.035816,2024-04-21 13:53:23
兵庫県丹波市/福知山市ライブカメラ - YouTube,https://www.youtube.com/watch?v=W0U71S2XzhY,TRUE,video,TRUE,山岳,高谷山,高谷山,805たんば - YouTube,https://www.youtube.com/@807,兵庫県丹波市市島町上垣,35.177259,135.035816,2024-04-21 13:53:44
兵庫県丹波市/山南町ライブカメラ - YouTube,https://www.youtube.com/watch?v=yn-Rc_UeI7Y,TRUE,video,TRUE,山岳,イタリ山,イタリ山,805たんば - YouTube,https://www.youtube.com/@808,兵庫県丹波市山南町井原,35.177259,135.035816,2024-04-21 13:53:38
【LIVE】赤城南麓ライブカメラ-North-　◇赤城山　北極星◇ - YouTube,https://www.youtube.com/watch?v=Q6falTkNB-g,FALSE,video,TRUE,その他,赤城山,,赤城南麓ライブカメラ - YouTube,https://www.youtube.com/@akaginanroku/streams,群馬県前橋市富士見町赤城山,36.51793,139.128213,2024-04-21 13:55:45
【LIVE】赤城南麓ライブカメラ-South-　◇関東平野　東京方面カメラ◇ - YouTube,https://www.youtube.com/watch?v=QMBTE7dCs7A,FALSE,video,TRUE,その他,関東平野,,赤城南麓ライブカメラ - YouTube,https://www.youtube.com/@akaginanroku/streams,群馬県前橋市富士見町赤城山,36.51793,139.128213,2024-04-21 13:59:14
【LIVE】東京都足立区みだまえ公園カメラ3 ライブカメラ TOKYO JAPAN LIVECAMERA - YouTube,https://www.youtube.com/watch?v=iUKWjZqYFe4,TRUE,video,TRUE,観光,足立区立みだまえ公園,,夜光電気 - YouTube,https://www.youtube.com/@yakoudenki/streams,東京都足立区谷在家一丁目17-1,35.786648,139.771071,2024-04-21 13:59:19
【 LIVE 】JAPAN 東京都足立区立みだまえ公園 ライブカメラ TOKYO MIDAMAE PARK LIVECAMERA - YouTube,https://www.youtube.com/watch?v=oJTX4MYW4yQ,TRUE,video,TRUE,観光,足立区立みだまえ公園,,夜光電気 - YouTube,https://www.youtube.com/@yakoudenki/streams,東京都足立区谷在家一丁目17-1,35.786648,139.771071,2024-04-21 14:12:23
【LIVE】JAPAN 東京都足立区日暮里舎人ライナー側ライブカメラ TOKYO ADACHI-KU NIPPORI TONERI LINER LIVECAMERA コスモ石油 - YouTube,https://www.youtube.com/watch?v=E3uAem1vsEk,TRUE,video,TRUE,道路,,,夜光電気 - YouTube,https://www.youtube.com/@yakoudenki/streams,#N/A,#N/A,#N/A,2024-04-21 14:00:56
【LIVE】JAPAN 東京都足立区立みだまえ公園カメラ2 TOKYO JAPAN LIVECAMERA ライブカメラ - YouTube,https://www.youtube.com/watch?v=qsTJNeJq_q8,TRUE,video,TRUE,観光,足立区立みだまえ公園,,夜光電気 - YouTube,https://www.youtube.com/@yakoudenki/streams,東京都足立区谷在家一丁目17-1,35.786648,139.771071,2024-04-21 14:05:58
