"id","stream_title","stream_url","stream_status","stream_type","is_rewind","category","poi","poi_detail","provider","provider_url","address","latitude","longitude","last_updated"
"yt__5maf6wvjpE","秋葉原ライブカメラ Akihabara live camera YouTube Live version","https://www.youtube.com/watch?v=_5maf6wvjpE","True","","True","","","","Cerevo live camera","https://www.youtube.com/channel/UCrGS8VyrgCqYwaogH5bQpxQ","","35.69952","139.77159","2025-01-28 00:42:29"
"yt_epovR647qkE","NARITA AIRPORT (さくらの山) からライブ配信中","https://www.youtube.com/watch?v=epovR647qkE","True","video","True","","","","Charlie FURUSHO NRT Base","https://www.youtube.com/channel/UCvJZPd6aw2lb54M4E-vtwjw","","35.776253","140.363372","2025-01-28 00:41:51"
"yt_4zuNIkJFlvU","カメラ操作ができます、 夕日3月～10月 が見える堀江マリンハウスライブカメラ  You can operate the camera Japan Beach Live Cam","https://www.youtube.com/watch?v=4zuNIkJFlvU","True","","True","","","","Come on guys/カモンガイス","https://www.youtube.com/channel/UCVbExwCBw3wr5vGGYe-cBPw","","33.90325","132.739873","2025-01-28 02:16:26"
"yt_8x2ugNQVZNo","堀江マリンハウス　左海面2Kライブカメラ  Live Camera","https://www.youtube.com/watch?v=8x2ugNQVZNo","True","video","True","","","","Come on guys/カモンガイス","https://www.youtube.com/channel/UCVbExwCBw3wr5vGGYe-cBPw","","33.903422","132.74103","2025-01-28 02:16:50"
"yt_lTRrvWkNfEc","堀江マリンハウス　右海面2Kライブカメラ  Live Camera","https://www.youtube.com/watch?v=lTRrvWkNfEc","True","video","True","海岸","堀江海水浴場","","Come on guys/カモンガイス","https://www.youtube.com/channel/UCVbExwCBw3wr5vGGYe-cBPw","愛媛県松山市堀江町番外222","33.839157","132.765556","2025-01-28 02:17:04"
"yt_6P4zAcTW5sk","『静岡各地情報カメラ』Daiichi-TV LIVE配信（緊急時にはニュースを配信）","https://www.youtube.com/watch?v=6P4zAcTW5sk","True","video","True","道路","静岡市","","Daiichi-TV news","https://www.youtube.com/channel/UCNGwxGuezr6aSAn9IYk4F1Q","静岡県御前崎市港６１３１","","","2025-01-28 01:22:15"
"yt_2T0oEGanW-w","(Live camera) Yomase ski resort Nagano Japan / 長野県よませ温泉スキー場　フォレストプラザ","https://www.youtube.com/watch?v=2T0oEGanW-w","True","video","True","","","","Deportare","https://www.youtube.com/channel/UCV5tOitRy4LK9e36milKJSQ","","36.780983","138.416834","2025-01-28 02:16:44"
"yt_ZsjZFtCTceQ","＜Live Camera＞ Hokkaido JR Zenibako Station Japan / 北海道 銭函駅前","https://www.youtube.com/watch?v=ZsjZFtCTceQ","True","video","True","","","","Deportare","https://www.youtube.com/channel/UCV5tOitRy4LK9e36milKJSQ","","","","2025-01-28 01:22:10"
"yt_WC6qLPZs2W8","AXIS Live Camera Q1615-LE MkIII","https://www.youtube.com/watch?v=WC6qLPZs2W8","True","video","True","","","","Digital Eye Field Lab CTS","https://www.youtube.com/channel/UCfqOi-j9FoODrcEuKAVpNhQ","","36.400208","138.285431","2025-01-28 00:41:56"
"yt_o2tQJruOk0w","【CTSライブ】 東邦亜鉛工場夜景（群馬県安中市）｜Factory night view","https://www.youtube.com/watch?v=o2tQJruOk0w","True","video","False","","","","Digital Eye Field Lab CTS","https://www.youtube.com/channel/UCfqOi-j9FoODrcEuKAVpNhQ","","","","2025-01-28 01:22:12"
"yt_W0f8PrhxyuY","Discover SENDAI Live Camera","https://www.youtube.com/watch?v=W0f8PrhxyuY","True","","True","","","","Discover SENDAI","https://www.youtube.com/channel/UClaKuQ4CsCqpPQpIB-ieqIg","","38.268307","140.869402","2025-01-28 00:42:39"
"yt_Ado_7_DMTdc","仙台城跡 Live Camera","https://www.youtube.com/watch?v=Ado_7_DMTdc","True","","True","","","","Discover SENDAI","https://www.youtube.com/channel/UClaKuQ4CsCqpPQpIB-ieqIg","","38.254604","140.858255","2025-01-28 00:42:58"
"yt_vM5RkLiSn5E","仙台市街地と仙台城跡をつなぐ大橋Live Camera","https://www.youtube.com/watch?v=vM5RkLiSn5E","True","video","True","","","","Discover SENDAI","https://www.youtube.com/channel/UClaKuQ4CsCqpPQpIB-ieqIg","","","","2025-01-28 01:22:11"
"yt_5WQEl-qsAYQ","EBISU CIRCUIT [WEST 201]","https://www.youtube.com/watch?v=5WQEl-qsAYQ","True","","True","","","","EBISU CIRCUIT [WEST 201]","https://www.youtube.com/channel/UCKfekiyPxDu3IMkYCWnfz3g","","37.644607","140.370865","2025-01-28 00:43:33"
"yt_vhl4WiYVM7k","EBISU CIRCUIT [WEST 202]","https://www.youtube.com/watch?v=vhl4WiYVM7k","True","video","True","","","","EBISU CIRCUIT [WEST 202]","https://www.youtube.com/channel/UCjz4QDdWnIyZijvf-yMMTAw","","37.644657","140.370865","2025-01-28 00:41:33"
"yt_e8tBwPvogII","【東京湾ライブカメラ】東京湾の海と空、船と飛行機の往来 24時間ライブ配信中 / Live cam","https://www.youtube.com/watch?v=e8tBwPvogII","True","video","True","海岸","東京湾","","EN DAIBA","https://www.youtube.com/channel/UCMaXtOvzgcCQt7MZwJmr7XA","東京都青梅市御岳","","","2025-01-28 01:22:06"
"yt_kaBB1tiI4d8","【有明ライブカメラ】陸海空を望む景色を24時間ライブ配信中 / Live cam","https://www.youtube.com/watch?v=kaBB1tiI4d8","True","video","True","","","","EN DAIBA","https://www.youtube.com/channel/UCMaXtOvzgcCQt7MZwJmr7XA","","35.636319","139.77462","2025-01-28 00:40:19"
"yt_dJZBqTeC-h8","【お台場ライブカメラ】お台場海浜公園 屋形船 お台場ビーチ フジテレビ / Live cam","https://www.youtube.com/watch?v=dJZBqTeC-h8","True","video","True","海岸","お台場海浜公園","","EN DAIBA","https://www.youtube.com/channel/UCMaXtOvzgcCQt7MZwJmr7XA","新潟県新潟市中央区東大通１丁目４−１","","","2025-01-28 01:22:07"
"yt__ByNEL0Ton4","【有明ライブカメラ】 LIVE Scenery overlooking land, sea and sky, Tokyo JAPAN / Tokyo Bay / Live cam","https://www.youtube.com/watch?v=_ByNEL0Ton4","True","video","True","","","","EN DAIBA GLOBAL","https://www.youtube.com/channel/UCaxxRyMskvvbpQMo-VJpNhw","","35.636319","139.77462","2025-01-28 00:40:56"
"yt_qMDxy_qbdtE","【東京湾ライブカメラ】 LIVE Tokyo Bay, Traffic between ships and planes - Sea and Sky / japan travel / Live cam","https://www.youtube.com/watch?v=qMDxy_qbdtE","True","video","True","","","","EN DAIBA GLOBAL","https://www.youtube.com/channel/UCaxxRyMskvvbpQMo-VJpNhw","","35.634247","139.776528","2025-01-28 00:41:31"
"yt_KsoxRtx01KE","【お台場ライブカメラ】 Live Beach Cam - Obaiba Beach, Tokyo JAPAN / Houseboat / japan travel / Live cam","https://www.youtube.com/watch?v=KsoxRtx01KE","True","video","True","","","","EN DAIBA GLOBAL","https://www.youtube.com/channel/UCaxxRyMskvvbpQMo-VJpNhw","","","","2025-01-28 01:22:13"
"yt_50qifG_q6no","【LIVE】㈱ＦＳＴＮＥＴ提供　コストコ　三井アウトレット　目で見る渋滞情報　直近交差点　近畿自動車道北向き","https://www.youtube.com/watch?v=50qifG_q6no","True","","True","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.727938","135.582017","2025-01-28 02:16:37"
"yt_6ckpU2kjPG8","【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供　大阪心斎橋　ライブカメラ　ユニクロ前","https://www.youtube.com/watch?v=6ckpU2kjPG8","True","","True","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.674833","135.501224","2025-01-28 02:16:35"
"yt_Xtf16Aa2n3o","【LIVE】 大阪　ライブカメラ　北新地本通　ダーリンビル","https://www.youtube.com/watch?v=Xtf16Aa2n3o","True","video","False","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.697181","135.499726","2025-01-28 02:16:59"
"yt_8tDuhb9QnQ4","【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供　JR三ノ宮駅　ライブカメラ　　JR三ノ宮駅　阪急電鉄　神戸三宮駅","https://www.youtube.com/watch?v=8tDuhb9QnQ4","True","","True","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.695404","135.19496","2025-01-28 02:16:33"
"yt_xcK5eioka64","【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供 大阪　ライブカメラ　コリアタウン　御幸通り商店街","https://www.youtube.com/watch?v=xcK5eioka64","True","","True","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.660547","135.536954","2025-01-28 02:16:39"
"yt_S3cw0U5rha0","【高画質・ライブ映像】㈱ＦＳＴＮＥＴ提供　門真IC　コストコ　三井アウトレット目で見る渋滞情報　北→南向き 門真コストコ（Costco）前　1時間ずれています。","https://www.youtube.com/watch?v=S3cw0U5rha0","True","","True","","","","F.S.T. NET","https://www.youtube.com/channel/UCwNfkYp9gKIvQDN1kPhpCsQ","","34.728005","135.580291","2025-01-28 02:16:37"
"yt_XzthGJegRVQ","【LIVE】Ｆ.Ｓ.Ｔ.ＮＥＴ提供 大阪 ライブカメラ コリアタウン 御幸通り商店街 - YouTube","https://www.youtube.com/watch?v=XzthGJegRVQ","False","video","False","観光","生野コリアタウン","","F.S.T. NET - YouTube","https://www.youtube.com/@FSTNET-ro9cc","大阪府大阪市生野区桃谷4丁目5-17","34.686394","135.519994","2024-05-01 15:20:05"
"yt_tHMEnSTnFd4","【ライブカメラ】FBC情報カメラ　福井駅付近　福井県福井市　#ハピラインふくい #北陸新幹線","https://www.youtube.com/watch?v=tHMEnSTnFd4","True","video","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","36.059591","136.222145","2025-01-28 02:16:58"
"yt_kOKevC8ajFg","【ライブカメラ】FBC情報カメラ　福井県福井市大和田　#トレタス #北陸新幹線","https://www.youtube.com/watch?v=kOKevC8ajFg","True","video","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","36.097501","136.248916","2025-01-28 02:16:46"
"yt_acLJEotPVJc","【ライブカメラ】FBC情報カメラ　福井県小浜市","https://www.youtube.com/watch?v=acLJEotPVJc","True","","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","35.499294","135.746265","2025-01-28 02:16:32"
"yt_YMT8KvzUXnY","【ライブカメラ】FBC情報カメラ　福井県大野市","https://www.youtube.com/watch?v=YMT8KvzUXnY","True","video","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","35.93245","136.592163","2025-01-28 02:16:50"
"yt_kdTzzqRh4LQ","【ライブカメラ】FBC情報カメラ #大名町交差点 福井駅西口周辺","https://www.youtube.com/watch?v=kdTzzqRh4LQ","True","","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","36.062547","136.217905","2025-01-28 00:42:30"
"yt_ejnUvdMmcbk","【ライブカメラ】FBC情報カメラ　福井県越前町","https://www.youtube.com/watch?v=ejnUvdMmcbk","True","video","True","","","","FBC 福井放送公式チャンネル","https://www.youtube.com/channel/UCS713ZZe80p12889JyaiKCA","","35.939987","135.993715","2025-01-28 02:16:40"
"yt_9CtFhJXbcUM","【LIVE】福岡市・天神の今の様子　FBS福岡放送　#ライブカメラ #ライブ配信","https://www.youtube.com/watch?v=9CtFhJXbcUM","True","video","True","道路","","福岡市・天神","FBS福岡放送ニュース","https://www.youtube.com/channel/UC3X-tn7gpipCqOdYWCmdyJQ","福岡県福岡市博多区築港本町２−２","","","2025-01-28 02:16:17"
"yt_1bzJTOKLihU","日光サーキットライブ配信（ホームストレート版）","https://www.youtube.com/watch?v=1bzJTOKLihU","True","video","False","","","","FLUKE LIVE","https://www.youtube.com/channel/UCvLh7UZWD9uFrtktEub7wJA","","36.662106","139.862688","2025-01-28 00:41:47"
"yt_8nNQGDwkt68","【ライブ配信】つくるまサーキット定点ライブ配信","https://www.youtube.com/watch?v=8nNQGDwkt68","True","","False","","","","FLUKE LIVE","https://www.youtube.com/channel/UCvLh7UZWD9uFrtktEub7wJA","","36.975005","139.939485","2025-01-28 00:43:18"
"yt_IQIuVqt4sj8","【LIVE】お台場・レインボーブリッジ - 首都高　ライブカメラ　Rainbow Bridge - Tokyo, Japan　 Live Cam","https://www.youtube.com/watch?v=IQIuVqt4sj8","True","video","True","","","","FNNプライムオンライン","https://www.youtube.com/channel/UCoQBJMzcwmXrRSHBFAlTsIw","","35.626178","139.77222","2025-01-28 02:16:55"
"yt_DBWgFXSMr-8","【LIVE】渋谷・スクランブル交差点　ライブカメラ 　Shibuya Scramble Crossing - Tokyo, Japan　 Live Cam","https://www.youtube.com/watch?v=DBWgFXSMr-8","True","video","False","","","","FNNプライムオンライン","https://www.youtube.com/channel/UCoQBJMzcwmXrRSHBFAlTsIw","","35.659347","139.700284","2025-01-28 02:16:54"
"yt_n3B8fp-Henc","Tokyo Odaiba Live Camera 東京 お台場 ライブカメラ 配信","https://www.youtube.com/watch?v=n3B8fp-Henc","True","","True","","","","FineScape","https://www.youtube.com/channel/UC8t7FI3O7_NV9ucGWKz2D4Q","","35.631344","139.778754","2025-01-28 00:43:32"
"yt_YI4uUat34sQ","【🔴江の島 ライブカメラ1】🌴片瀬海岸東浜 ：Enoshima LiveCamera1 24Hours","https://www.youtube.com/watch?v=YI4uUat34sQ","True","video","True","","","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","","35.30786","139.486212","2025-01-28 00:40:17"
"yt_oX4lNWun6xU","【江の島 ライブカメラ2】🏖江ノ島ズーム 湘南港夏季サーフエリア：Enoshima LiveCamera2 24Hours","https://www.youtube.com/watch?v=oX4lNWun6xU","False","video","False","海岸","江の島 片瀬海岸東浜","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","神奈川県藤沢市片瀬海岸一丁目15-1","35.33894","139.491116","2025-01-28 01:05:37"
"yt_4sCVcawon6o","【🔴江の島 ライブカメラ2】🏖江ノ島ズーム 湘南港夏季サーフエリア：Enoshima LiveCamera2 24Hours","https://www.youtube.com/watch?v=4sCVcawon6o","True","","True","","","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","","35.307979","139.486948","2025-01-28 00:43:35"
"yt_sx0AW56eQ6g","【🔴江の島 ライブカメラ4】🔭江の島 片瀬／腰越 海岸 海の家⛱  低解像度一般公開用","https://www.youtube.com/watch?v=sx0AW56eQ6g","True","","True","","","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","","35.313783","139.47674","2025-01-28 02:16:34"
"yt_WtkI9yUqUxk","【🔴江の島 ライブカメラ3】🐬腰越海岸：Enoshima LiveCamera3 24Hours","https://www.youtube.com/watch?v=WtkI9yUqUxk","True","video","True","","","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","","35.307728","139.491398","2025-01-28 00:41:14"
"yt_YZQmA8jV58k","【🔴L IVE】🌊材木座海岸／🏖由比ガ浜 ／🚙県営材木座駐車場＠ローカス鎌倉","https://www.youtube.com/watch?v=YZQmA8jV58k","True","video","True","","","","FlyingSuika","https://www.youtube.com/channel/UCfoiWJgMmg4p9olz1WE0-9A","","35.302214","139.552985","2025-01-28 00:40:27"
"yt_o3Lm0FlYV9o","奥多摩　夜の動物観察カメラ Live","https://www.youtube.com/watch?v=o3Lm0FlYV9o","True","video","True","","","","Forest Notes 森の動画チャンネル","https://www.youtube.com/channel/UCBT-WLQk0tN_WfjkrqdSVzQ","","35.817663","139.07856","2025-01-28 02:16:49"
"yt_pDAn98gkXtI","東京農業大学奥多摩演習林×Forest Notes ４K 360°Live","https://www.youtube.com/watch?v=pDAn98gkXtI","True","video","True","","","","Forest Notes 森の動画チャンネル","https://www.youtube.com/channel/UCBT-WLQk0tN_WfjkrqdSVzQ","","35.817321","139.079253","2025-01-28 00:41:33"
"yt_u9F4evHYBWs","【ライブカメラ】富士山ビュー（Fuji Viewest Villa RAKUWA) Kawaguchi-ko","https://www.youtube.com/watch?v=u9F4evHYBWs","True","video","True","","","","Fuji Viewest Villa RAKUWA","https://www.youtube.com/channel/UCvRog7eCTEMxZ71whR-2mAw","","35.530772","138.766954","2025-01-28 00:41:09"
"yt_eJPloyqBIaM","富士山ライブカメラ(河口湖富士山遥拝所天空の鳥居) - Webcams worship Mt. Fuji at a Japanese shrine. 【LiveFujigokoTV】","https://www.youtube.com/watch?v=eJPloyqBIaM","True","video","True","","","","FujiyamaTV - FujigokoTV","https://www.youtube.com/channel/UCcuadYD11H2Eti8AEOP7Buw","","35.534712","138.777756","2025-01-28 00:41:45"
"yt_ByIHv06BXN4","富士山ライブカメラ(富士ヶ嶺ゴルフ場から) - Mount Fuji webcams Fujigane-Golf from Japan. 【LiveFujigokoTV】","https://www.youtube.com/watch?v=ByIHv06BXN4","True","","True","","","","FujiyamaTV - FujigokoTV","https://www.youtube.com/channel/UCcuadYD11H2Eti8AEOP7Buw","","35.412961","138.630265","2025-01-28 00:42:41"
"yt_UtxSrmmTQTk","富士山ライブカメラ(忍野八海から) - Mount Fuji webcams (Oshino Hakkai) from Japan. 【LiveFujigokoTV】","https://www.youtube.com/watch?v=UtxSrmmTQTk","True","video","True","","","","FujiyamaTV - FujigokoTV","https://www.youtube.com/channel/UCcuadYD11H2Eti8AEOP7Buw","","","","2025-01-28 01:22:14"
"yt_IMQg0M7t6V8","富士山ライブカメラ(富士ドクタービレッジから) - Mount Fuji webcams Fuji-Doctor-Village from Japan. 【LiveFujigokoTV】","https://www.youtube.com/watch?v=IMQg0M7t6V8","True","video","True","","","","FujiyamaTV - FujigokoTV","https://www.youtube.com/channel/UCcuadYD11H2Eti8AEOP7Buw","","35.428507","138.63006","2025-01-28 00:41:16"
"yt_OiXQRA0uG8A","富士山ライブカメラ(山中湖高台から) - Mount Fuji webcams (Lake Yamanakako) from Japan. 【LiveFujigokoTV】","https://www.youtube.com/watch?v=OiXQRA0uG8A","True","","True","","","","FujiyamaTV - FujigokoTV","https://www.youtube.com/channel/UCcuadYD11H2Eti8AEOP7Buw","","35.429736","138.754769","2025-01-28 00:43:26"
"yt_epcz8xsEHAo","舞鶴市五老ヶ岳ライブカメラ(GORO SKY CAM3)","https://www.youtube.com/watch?v=epcz8xsEHAo","True","video","True","","","","GORO SKY TOWER CAM3","https://www.youtube.com/channel/UCmUGtyYYJkk4Ce584Fiy1Vg","","35.464831","135.3436","2025-01-28 00:41:36"
"yt_KSMtPlNaoMM","舞鶴市五老ヶ岳ライブカメラ(GORO SKY CAM-1)","https://www.youtube.com/watch?v=KSMtPlNaoMM","True","","True","","","","GORO SKY TOWER GOROGATAKE PARK","https://www.youtube.com/channel/UC2lZiGfy3K5yZEtfore5mVw","","35.464857","135.34358","2025-01-28 00:43:34"
